indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
eversex,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0.6792509847547332,0.13690994028003634,0.3819407894666997,0.8788923069034928
sex12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0.6792509847547332,0.136909650456997,0.3819414049434429,0.8788920293841792
sexcohab,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0.14119916636362845,0.06040870703232137,0.05831810223094136,0.3038615805830792
sexnonreg,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0.5380518183911048,0.10107428346340572,0.3442250861221116,0.7210198718464464
sexnonregplus,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0.5380518183911048,0.10107428346340572,0.3442250861221116,0.7210198718464464
sexpaid12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0,0,,
sti12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_019,6,33,32.775847342555714,0.06086389450644828,0.048104658572928914,0.012299755221912028,0.2522136674679677
eversex,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y020_024,7,28,27.660362893422157,1,0,,
sex12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y020_024,7,29,28.654056443518126,0.8577001996935097,0.056486834060319256,0.7087287222526188,0.9372281056407561
sexcohab,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y020_024,7,29,28.654056443518126,0.39169130340546693,0.07637195840683478,0.25570143169743836,0.5468657479785938
sexnonreg,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y020_024,7,29,28.654056443518126,0.4660088962880428,0.08468186865045337,0.3093519809995771,0.6296700717509983
sexnonregplus,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y020_024,7,29,28.654056443518126,0.4660088962880428,0.08468186865045337,0.3093519809995771,0.6296700717509983
sexpaid12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y020_024,7,29,28.654056443518126,0,0,,
