indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
eversex,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y025_029,20,57,42.10390353465211,0.9904640578797729,0.009907846205462477,0.9300265007716519,0.9987695137057593
sex12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y025_029,20,57,42.10390353465211,0.8786893094751121,0.06380972769429653,0.691427059025521,0.959040653985547
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y025_029,20,57,42.10390353465211,0.7777879032395769,0.043083583119673204,0.6822750481968712,0.8508643358277425
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y025_029,20,57,42.10390353465211,0.10090140623553524,0.04623996244451879,0.03968688656194912,0.23357043924364815
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y025_029,20,57,42.10390353465211,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y025_029,20,57,42.10390353465211,0.060254280304210775,0.0307158918351169,0.021663374145471582,0.15658757579721122
eversex,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_024,20,121,110.32174090388811,0.7625502993706003,0.0521564337078738,0.6461469362614022,0.8495760904860293
sex12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_024,20,121,110.32174090388811,0.683285921383204,0.04528914335131253,0.5887344204981828,0.7647845007524203
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_024,20,121,110.32174090388811,0.45653750619543026,0.08233054164005871,0.3047746008894574,0.616822729111084
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_024,20,121,110.32174090388811,0.22674841518777367,0.05737731245859711,0.13375536246729983,0.35769747207590763
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_024,20,121,110.32174090388811,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_024,20,122,111.07291832571407,0.010670693022391545,0.007660977553788017,0.002594273742795616,0.04281117808198192
eversex,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_019,19,61,56.08975640726455,0.5773812452708034,0.09779262762943318,0.38379727864737806,0.7497962867727493
sex12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_019,19,61,56.08975640726455,0.555731978903647,0.09514000984256851,0.3701882085927303,0.7269346959736163
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_019,19,61,56.08975640726455,0.30861546321868444,0.11769266540930581,0.13150855021370772,0.5681937896411978
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_019,19,61,56.08975640726455,0.24711651568496248,0.06823874221739896,0.13789087917886592,0.40247050011555086
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_019,19,61,56.08975640726455,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y015_019,19,62,56.84211292017858,0.013366269927913845,0.01314528306156132,0.0019166892718875874,0.08723350252840044
eversex,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y020_024,19,60,54.232167832724244,0.9535686744370311,0.023613227801047614,0.8783544199288507,0.9831686217358591
sex12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y020_024,19,60,54.232167832724244,0.8148691761781999,0.04710479588162033,0.704739799755303,0.8903145442874543
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y020_024,19,60,54.232167832724244,0.6091322711430129,0.07353817711242022,0.45966238846540336,0.7405894186813692
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y020_024,19,60,54.232167832724244,0.2057369050351869,0.06176001924952524,0.10991799965796567,0.3520468406787029
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y020_024,19,60,54.232167832724244,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y020_024,19,60,54.232167832724244,0.007865115204040936,0.007989393682180893,0.0010645491695593235,0.055687312761974604
eversex,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y025_029,19,61,52.766730166680986,0.9999999999999999,3.090757290301587e-17,0.9999999999999998,1
sex12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y025_029,19,61,52.766730166680986,0.8359205980779685,0.05285714008635581,0.7053405068590176,0.9155608813656868
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y025_029,19,61,52.766730166680986,0.7264344015017961,0.06923298953956951,0.572924068756609,0.8401604138963367
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y025_029,19,61,52.766730166680986,0.10948619657617238,0.05385787515327002,0.039976228401723934,0.2663292207835363
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y025_029,19,61,52.766730166680986,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_05,Morogoro,all,female,Y025_029,19,61,52.766730166680986,0.06012830686141908,0.02488803794948509,0.02627726591008362,0.131689459982112
eversex,TZA2012AIS,CY2012Q1,TZA_2_06,Pwani,all,female,Y015_024,20,106,86.21702231286332,0.6942238440941325,0.0428833392102258,0.6044393803885196,0.7713385628983449
sex12m,TZA2012AIS,CY2012Q1,TZA_2_06,Pwani,all,female,Y015_024,20,107,86.63869209129754,0.585513735319257,0.04682608223166211,0.4918203305555893,0.6734039325454299
