indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_024,9,46,42.449494371249386,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_024,9,46,42.449494371249386,0.08110413440846853,0.0367771054859125,0.03246343016817484,0.18843081385102978
eversex,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_019,9,22,20.405108339557447,0.3247071800540307,0.08702088826426105,0.1809302291837144,0.5114011641068407
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_019,9,22,20.405108339557447,0.25805747758883846,0.08069370032144745,0.13214448798356812,0.44273991756888326
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_019,9,22,20.405108339557447,0,0,,
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_019,9,22,20.405108339557447,0.25805747758883846,0.08069370032144745,0.13214448798356812,0.44273991756888326
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_019,9,22,20.405108339557447,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_019,9,22,20.405108339557447,0.0364986465880815,0.03515345695663835,0.005311602107813653,0.2118080169340232
eversex,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y020_024,9,24,22.160928451197627,0.8788574133394549,0.054769981931982695,0.7257942254347847,0.9521167140930741
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y020_024,9,24,22.160928451197627,0.6011838991454405,0.08769401969839816,0.42397767058090036,0.755334101158949
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y020_024,9,24,22.160928451197627,0.03939147094242073,0.03241396857024587,0.007592717245185915,0.18018549727135255
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y020_024,9,24,22.160928451197627,0.5617924282030198,0.08754967602456738,0.3896977483394927,0.7202017061194692
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y020_024,9,24,22.160928451197627,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y020_024,9,24,22.160928451197627,0.12671125304066427,0.06426621289002725,0.04441875446097503,0.3117280857286292
eversex,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y025_029,8,20,18.08831365182592,1,0,,
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y025_029,8,20,18.08831365182592,0.901821928172122,0.06481745006782304,0.6862811118477393,0.9747284184440345
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y025_029,8,20,18.08831365182592,0.08467619664174483,0.05767617883935767,0.021062982320499128,0.28456348122532055
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y025_029,8,20,18.08831365182592,0.8171457315303772,0.08043261785527664,0.6087525325240165,0.9277201251204996
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y025_029,8,20,18.08831365182592,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y025_029,8,20,18.08831365182592,0.1652796970326092,0.08689375284182906,0.05447929423050433,0.4049215310015902
eversex,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_024,20,74,68.62804156277372,0.5733772405444852,0.06613009984844433,0.4417116418512968,0.6954038033519321
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_024,20,74,68.62804156277372,0.5292258268248384,0.06662521847171526,0.39961102207831195,0.6550155310830134
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_024,20,74,68.62804156277372,0.1714961381883711,0.05818277849117134,0.0848929031622361,0.3159448447562674
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_024,20,74,68.62804156277372,0.35772968863646737,0.054087410262251445,0.2598737021367512,0.4690799688770069
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_024,20,74,68.62804156277372,0.009812362150427563,0.009784893702394385,0.0013747649094897913,0.06658279713425379
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_024,20,74,68.62804156277372,0.08921118945197659,0.0326176239987899,0.04269244074194593,0.17704372944201724
eversex,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_019,17,37,33.6034337636406,0.24816056151569288,0.06374284640707778,0.1445432908752666,0.3920180719721203
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_019,17,37,33.6034337636406,0.23140009469248485,0.054911453864344734,0.14117678143637824,0.35542098942669326
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_019,17,37,33.6034337636406,0.0633047361768465,0.03772161342903544,0.019054417187976243,0.19037464427903258
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_019,17,37,33.6034337636406,0.16809535851563837,0.04665528548809604,0.09508249144046149,0.27983628323588455
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_019,17,37,33.6034337636406,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y015_019,17,37,33.6034337636406,0.044449211000737475,0.032908670990811864,0.010085389047851024,0.17518010028912226
eversex,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y020_024,15,37,35.32117167588556,0.926256407151061,0.04919679360650146,0.7537845049411085,0.9809642006228765
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y020_024,15,37,35.32117167588556,0.852384209914882,0.06434356928287611,0.6794300555239586,0.9402341872826083
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y020_024,15,37,35.32117167588556,0.2888901534333387,0.10442863546505828,0.1304371575841079,0.5238664157633274
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y020_024,15,37,35.32117167588556,0.5634940564815433,0.0942421640362677,0.3785752223708532,0.7322973245064867
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y020_024,15,37,35.32117167588556,0.020459350455041034,0.02102617189466748,0.0026647430691954205,0.14035940080855133
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y020_024,15,37,35.32117167588556,0.1377805607975844,0.0627035160169339,0.05374017047279103,0.3101670083446406
