indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,1,0,,
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,0.71573753932676,0.17374911239873708,0.3207427335131361,0.9306806252965844
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,0.28426246067323996,0.17374911239873708,0.0693193747034157,0.6792572664868639
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,0.28426246067323996,0.17374911239873708,0.0693193747034157,0.6792572664868639
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,0.28595625655446,0.028958185399789515,0.23270969143919934,0.3458939565233055
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,1,0,,
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,0.8893285175819033,0.052672037161044745,0.7378859861523195,0.9582252694126335
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,0.11067148241809661,0.05267203716104476,0.041774730587366485,0.2621140138476805
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,0.11067148241809661,0.05267203716104476,0.041774730587366485,0.2621140138476805
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y025_029,2,9,8.999718216223432,0.11067148241809661,0.052672037161044766,0.041774730587366485,0.2621140138476805
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0.8394730039783918,0.08965421994657931,0.5867031675015678,0.9506529662831307
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0.7403837477445904,0.08243942601529466,0.5516536915958391,0.8685928018996636
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0.40607534549621555,0.154304399732213,0.16325753198106513,0.7055274614969651
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0.3343084022483748,0.07346620467458934,0.2082050528250308,0.4895649875285957
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0.3343084022483748,0.07346620467458934,0.2082050528250308,0.4895649875285957
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_024,3,31,28.577187102509345,0.027933195884984018,0.02304795655687426,0.005414391466337317,0.13170673397281113
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0.6840578312259885,0.1462880527799417,0.36489811496016883,0.8908189611514872
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0.5440116048268249,0.09666632829590059,0.3572627262524893,0.7191544040534681
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0.2390347180264067,0.11788920497445565,0.08104372669625318,0.5280434972768497
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0.30497688680041823,0.038398203820878093,0.23527489837634705,0.3849343042209999
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0.30497688680041823,0.038398203820878093,0.23527489837634705,0.3849343042209999
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y015_019,3,16,14.863346739156725,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y020_024,3,15,13.729608446985305,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y020_024,3,15,13.729608446985305,0.9432148461929714,0.05431333680357906,0.694768883919427,0.9918173941384236
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y020_024,3,15,13.729608446985305,0.5786101737656023,0.17067264763478848,0.2582870353758717,0.8440968234698067
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1005,Pemba,all,female,Y020_024,3,15,13.729608446985305,0.36460467242736905,0.11797014090199097,0.17458314010659468,0.6088831673622094
