indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,0.8736160044812877,0.13367161992036639,0.3918463603055417,0.9866945902687175
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,0.8736160044812877,0.13367161992036639,0.3918463603055417,0.9866945902687175
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,0,0,,
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0.4775808427240554,0.04999165267872878,0.3816728869629405,0.5751708656841312
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0.43789433705341213,0.03283135046995164,0.37492663338920923,0.5029285317776053
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0.08009234041996964,0.024299498718679122,0.043625562813219824,0.14249990999131507
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0.3578019966334425,0.029481584996008763,0.30229615994686554,0.41740231585270743
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0.3578019966334425,0.029481584996008763,0.30229615994686554,0.41740231585270743
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_024,5,51,50.2393201253867,0.04110520772332103,0.012172057251099353,0.022867406859381045,0.07280472491442194
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0.2966489932546553,0.043237075558727835,0.21934983735813068,0.3876612609722221
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0.264532997336321,0.05686629235098656,0.1686234364291615,0.3894405226759093
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0,0,,
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0.264532997336321,0.05686629235098656,0.1686234364291615,0.3894405226759093
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0.264532997336321,0.05686629235098656,0.1686234364291615,0.3894405226759093
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y015_019,5,32,31.433956084816764,0.03554406738806089,0.02508356278903159,0.008706692290696351,0.13392828374763047
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0.7701215087103855,0.14287393059033873,0.407871103301881,0.9421749012471897
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0.718194582288552,0.11894985999673917,0.44611220463192996,0.8896763138235851
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0.2095900859831377,0.0737364079473406,0.09977019710592401,0.38816894490444237
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0.5086044963054144,0.07940888339226346,0.3570210492331602,0.6586221365472908
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0.5086044963054144,0.07940888339226346,0.3570210492331602,0.6586221365472908
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y020_024,5,19,18.817966432568173,0.05009676836945032,0.04768368221746858,0.007345124723221634,0.2731972665152814
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y025_029,5,13,12.578353307017617,1,0,,
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y025_029,5,13,12.578353307017617,0.9065313449075281,0.06762400657592055,0.6699084572679705,0.9788808120199008
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC24,Umzinyathi DM,all,female,Y025_029,5,13,12.578353307017617,0.14175598821451768,0.08246360739996945,0.04191587037635314,0.3840740274693893
