indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
eversex,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_024,43,314,283.3740658404737,0.6871737502257211,0.032211664247628106,0.6208711994244167,0.7466133443085249
sex12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_024,43,314,283.3740658404737,0.5829934413791285,0.03121102378031708,0.5208507611398067,0.6426068182709533
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_024,43,314,283.3740658404737,0.2456363160732087,0.030329095198799345,0.1911086612682069,0.3097640410124226
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_024,43,314,283.3740658404737,0.33735712530591977,0.02930583856877724,0.2825120882728535,0.3969586969790325
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_024,43,314,283.3740658404737,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_024,43,314,283.3740658404737,0.1153753061059847,0.016984119755842828,0.08602820484952273,0.15305715978631693
eversex,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_019,43,170,152.9973653034448,0.49442502806968136,0.05036031229225503,0.3971947418382543,0.5920788377126126
sex12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_019,43,170,152.9973653034448,0.41403815636506386,0.044158491712749375,0.33091773589080337,0.5023610141831801
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_019,43,170,152.9973653034448,0.14934623508471062,0.036178654758722166,0.09129777596989402,0.2347673861431259
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_019,43,170,152.9973653034448,0.26469192128035324,0.043484775143434885,0.18852494247754784,0.35805348305873014
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_019,43,170,152.9973653034448,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y015_019,43,170,152.9973653034448,0.07995805025724169,0.02668541105040564,0.0409383299217509,0.15033887395692555
eversex,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y020_024,43,144,130.38958241294645,0.916424549673383,0.02021647808565549,0.867310752683651,0.9484400028750355
sex12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y020_024,43,144,130.38958241294645,0.7839448859704211,0.034311704055968895,0.7092531731487685,0.8436777073055896
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y020_024,43,144,130.38958241294645,0.36016147503962104,0.04514880487571108,0.27714669088690125,0.4524770436560276
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y020_024,43,144,130.38958241294645,0.4237834109308001,0.03686140143065913,0.35362933937062185,0.49715042938035553
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y020_024,43,144,130.38958241294645,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y020_024,43,144,130.38958241294645,0.1574997577067254,0.02766788421963033,0.11050222903379567,0.2195520437941053
eversex,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y025_029,41,135,119.9739816738326,0.987357915984737,0.008593286092720835,0.9529649066794457,0.9966894292803171
sex12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y025_029,41,135,119.9739816738326,0.8780572357874,0.026119461863147057,0.8169836810053915,0.9207277446568303
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y025_029,41,135,119.9739816738326,0.5758441919239523,0.05029338721212136,0.4755588095042487,0.6702498422480214
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y025_029,41,135,119.9739816738326,0.30221304386344777,0.04513686142948824,0.22161274928091132,0.39717006006006284
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y025_029,41,135,119.9739816738326,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_4,Berea,all,female,Y025_029,41,137,121.82162771081349,0.163269738462953,0.030735426410990835,0.11154508959455137,0.23269761222055232
eversex,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_024,40,280,256.63082139090164,0.6576963430439597,0.028971661541667065,0.5988851872852234,0.7120308778860466
sex12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_024,40,280,256.63082139090164,0.5745768261431152,0.031511240125417186,0.5119689316910165,0.6348809422198833
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_024,40,280,256.63082139090164,0.3361609946958312,0.03408499901692696,0.2729285635803826,0.4058654088825489
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_024,40,280,256.63082139090164,0.23841583144728395,0.02429409758451931,0.19409431771353464,0.2892259829232174
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_024,40,280,256.63082139090164,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_024,40,282,258.2827260915925,0.08227943566460276,0.01302901294147635,0.06008893942974196,0.11169095111297601
eversex,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_019,39,164,150.10695306718023,0.43706333060446817,0.04657700333308327,0.3488439235644471,0.5294525375521685
sex12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_019,39,164,150.10695306718023,0.373000134814733,0.03702206413144226,0.30372284836049046,0.44791392021672627
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_019,39,164,150.10695306718023,0.14567897598746668,0.03118942141732308,0.09448369879148183,0.21793767881893342
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_019,39,164,150.10695306718023,0.22732115882726628,0.03229241840759972,0.1702526929359983,0.29667915519477167
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_019,39,164,150.10695306718023,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y015_019,39,166,151.77292621839092,0.04681772519242274,0.014914485077292658,0.02487778207161784,0.0863924469416757
eversex,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y020_024,39,116,106.59484957489923,0.9581087987350184,0.020556619095449404,0.8934095315506838,0.9842295322605611
sex12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y020_024,39,116,106.59484957489923,0.8490423205969214,0.03454027972938833,0.7683326828754727,0.9051065984434524
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y020_024,39,116,106.59484957489923,0.5955200560278854,0.046216277890139316,0.5026948194475264,0.6819800843440074
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y020_024,39,116,106.59484957489923,0.25352226456903604,0.04661821547037595,0.17325697108828614,0.35500510295085247
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y020_024,39,116,106.59484957489923,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y020_024,39,116,106.59484957489923,0.1309491796894338,0.02886133482643755,0.08396449079434325,0.19852743368600925
eversex,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y025_029,38,109,102.3725578158773,0.9650165305945315,0.018429959552770644,0.9044166576655643,0.9877178194271536
sex12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y025_029,38,109,102.3725578158773,0.9045880901323944,0.02399031972799666,0.8461195085142191,0.9423544387734943
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y025_029,38,109,102.3725578158773,0.6424664304372668,0.04198550426834249,0.5567149314264829,0.7199735393710741
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y025_029,38,109,102.3725578158773,0.26212165969512763,0.03811606132655099,0.19447037149073207,0.3432779808021702
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y025_029,38,109,102.3725578158773,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_5,Mafeteng,all,female,Y025_029,38,109,102.3725578158773,0.17320768401451114,0.037167265641555904,0.11187376964355294,0.2583845932308258
eversex,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_024,39,259,182.1417677990176,0.7363011663705009,0.03843563824178894,0.6544919587501185,0.8045250294543199
sex12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_024,39,259,182.1417677990176,0.5922173137588692,0.05546422382299998,0.4807584020766362,0.694932768569843
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_024,39,259,182.1417677990176,0.3573268372672288,0.0465128957639425,0.27210620201727503,0.4526403688595174
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_024,39,259,182.1417677990176,0.23489047649164047,0.0394236446288282,0.16647097467506738,0.320613958991583
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_024,39,259,182.1417677990176,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_024,39,262,184.67247731897626,0.06979955896810065,0.016950464765405945,0.04304728560845083,0.11124466726270216
eversex,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_019,37,133,91.46543622944304,0.5160305558097878,0.04807993620502618,0.4223378913604772,0.6086096851956946
sex12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_019,37,133,91.46543622944304,0.4039523162009859,0.05907252736910558,0.2952775806317416,0.522943993120998
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_019,37,133,91.46543622944304,0.182439515036955,0.043662150321724644,0.1116848766928949,0.28370296439146503
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_019,37,133,91.46543622944304,0.22151280116403085,0.0458773037430024,0.14451295945887185,0.3240015294295412
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_019,37,133,91.46543622944304,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y015_019,37,134,92.30353910893287,0.025685948085138917,0.012449246356819267,0.009846230285622455,0.06532600286541661
eversex,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y020_024,38,126,90.7813441926129,0.9478247111442228,0.031964174088702446,0.8365432197704116,0.9847287103768484
sex12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y020_024,38,126,90.7813441926129,0.7730062058352516,0.05558752419246581,0.6466748040657264,0.8636890478817225
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y020_024,38,126,90.7813441926129,0.5252692887815916,0.054483109071640085,0.4189536698097681,0.6293424235876448
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y020_024,38,126,90.7813441926129,0.24773691705365997,0.05398134046593414,0.1573028212154877,0.3674893883200348
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y020_024,38,126,90.7813441926129,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y020_024,38,128,92.47182802684881,0.11180205594813825,0.028313854712390472,0.06715067322376159,0.18040224720981082
eversex,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y025_029,37,106,83.39962885851584,1,0,,
sex12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y025_029,37,106,83.39962885851584,0.9040404652425115,0.027589745653802743,0.8347420286658603,0.9461541438957786
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y025_029,37,106,83.39962885851584,0.6501704919381447,0.04618408381698549,0.5552269626953649,0.7345369355976683
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y025_029,37,106,83.39962885851584,0.2538699733043667,0.04418970705592412,0.17721711158612455,0.349590756563154
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y025_029,37,106,83.39962885851584,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_6,Mohale's Hoek,all,female,Y025_029,37,107,84.24661175510097,0.16560778214371263,0.03570670593939607,0.10682950125938408,0.24775544772853975
eversex,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_024,35,273,241.49629056350082,0.7295650832514486,0.03704562118577369,0.6512204926867564,0.7958289062821505
sex12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_024,35,273,241.49629056350082,0.5894135060459729,0.0313362875791421,0.5269123369649892,0.6491555184261892
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_024,35,273,241.49629056350082,0.28771151184222815,0.032894079116541686,0.22773935216134622,0.3561923481680637
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_024,35,273,241.49629056350082,0.30170199420374477,0.0323003747276531,0.242375299429263,0.36848734782104625
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_024,35,273,241.49629056350082,0,0,,
