iso3,indicator,survey_id,age_group,area_id,area_name,area_id_aggr,area_sort_order,center_x,center_y,n_clusters,n_observations,n_eff_kish,x_eff,estimate_raw,ci_lower_raw,ci_upper_raw,population_mean,model,estimate_smoothed,median_smoothed,ci_lower_smoothed,ci_upper_smoothed,lambda_median,lambda_lower,lambda_upper,local_dic,local_waic
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_07,Likoma,MWI_1_1,73,34.731245832814736,-12.066929023436916,1,2,2,0,0,,,698.97764733105,Model 3,0.13336779033877988,0.13107582756170694,0.1086024589288332,0.1657886003298063,0.12764054371699013,0.022276892059033875,0.5614619635073502,1.8452398685957014,1.7527255676594842
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,55,53.78204575593035,31.37070838122751,0.5832933266166874,0.46576094042206906,0.6920639421832775,15317.8102724028,Model 3,0.7119861389647747,0.7120493977905373,0.6603541581529303,0.7492047713273726,0.7076647555349926,0.5316587222258462,0.8851811986039195,4.948131860544251,4.591163582694689
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,55,53.78204575593035,13.919226899793568,0.2588080595327437,0.16273441745894038,0.38548666189922864,15317.8102724028,Model 3,0.1454691794099391,0.14435505675491536,0.1221639901009775,0.17400464938621896,0.14076973447455682,0.10713806578998773,0.19483309576537522,3.4956923474800767,3.6149521807481744
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,55,53.78204575593035,8.492110474909271,0.15789861385056886,0.08452808654722455,0.27577062031126137,15317.8102724028,Model 3,0.14254468162528625,0.139800411919588,0.11282912566373826,0.18906010669131423,0.14103524041012183,0.09897201472664607,0.2131122054761882,2.456781375318032,2.462817288380814
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,57,55.67093982107509,15.919877609949005,0.2859638738112751,0.11730585685994532,0.5468764123230463,15853.1352988681,Model 3,0.26541771389457663,0.2638636314493704,0.22552353790997517,0.3068206004016354,0.2697917976465479,0.19535622763948468,0.3535708139300381,5.586324809837668,7.738514459737424
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,57,55.67093982107509,32.1506592613786,0.5775124214663873,0.32587832890207635,0.7944607121514778,15853.1352988681,Model 3,0.614445335283283,0.6143178142315058,0.5651901656421764,0.6601717559613685,0.6226286670213175,0.47178781310310813,0.7967899465772179,7.893599112081928,10.221469184119874
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,57,55.67093982107509,7.600402949747488,0.1365237047223377,0.09229938483102831,0.19733110485454133,15853.1352988681,Model 3,0.12013695082214024,0.12078606286101456,0.09333158713911058,0.15548147162355738,0.11797954669635524,0.0880976401285305,0.17471040763921575,1.0171786331542225,0.8936430500887306
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,44,42.97158267311262,4.832961962135485,0.11246879126840903,0.07202133566655344,0.17143522924881172,14089.8322449792,Model 3,0.20297151567342184,0.20113514100688154,0.16763450865199103,0.2406119087168778,0.2038315389098311,0.14091392748695064,0.287576706250307,2.1011258657786,2.051993937430881
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,44,42.97158267311262,35.37483613116426,0.8232146439721044,0.7508481943272916,0.8779780008412696,14089.8322449792,Model 3,0.7222353124794044,0.7192947819638267,0.6758495809818488,0.7650545498104419,0.7211875801447941,0.5234022835486973,0.95556420860612,3.5850255888688958,3.723424589534089
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_08,Mzuzu City,MWI_1_1,74,34.004922079752575,-11.433350426571813,5,44,42.97158267311262,2.763784579812877,0.06431656475948652,0.03699210838746916,0.10952882414501569,14089.8322449792,Model 3,0.07479317184717378,0.07605359691049457,0.0551733286016751,0.10077090168714335,0.07564209040711783,0.05226347617138142,0.10973578360679014,1.3432154574444453,1.3755637689872722
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,32,173,147.551756433452,88.93562811154146,0.6027419141679464,0.5277112859924824,0.6732336459220164,52185.8725906159,Model 3,0.624946671524661,0.625761613857646,0.5974570894068543,0.6512549094261505,0.6312554890502731,0.5559243329644764,0.7440171591173804,6.657497142299059,7.5658669473514415
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,32,173,147.551756433452,48.06372976474696,0.3257414952320436,0.24265133741353265,0.42145074001784105,52185.8725906159,Model 3,0.29158336573272686,0.2892504628636352,0.26533377467984176,0.3194179579182917,0.29465046344907153,0.2529926110003149,0.36109389606305,13.87216256910364,18.400151421151364
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,32,173,147.551756433452,10.55239855716358,0.07151659060001,0.040301946932274686,0.12378913533748244,52185.8725906159,Model 3,0.08346996274261212,0.08466294817197677,0.0681635870511518,0.10090295699647886,0.08546292817408654,0.06813536830923209,0.10620621205536868,10.54327107042753,12.257466330307638
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,34,211,179.9652217206683,18.822734919675252,0.10459095785123873,0.05027082321117138,0.2049408572276974,43051.5134017477,Model 3,0.15200266804330226,0.1528147192206128,0.13624790491072586,0.16844301619669722,0.1533265524932137,0.131950381221938,0.18688542522985024,5.4882365192633635,5.67973767966325
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,34,211,179.9652217206683,157.75349137185168,0.8765776513014699,0.780761416345902,0.9340551761635816,43051.5134017477,Model 3,0.8021068042609191,0.8012750124418461,0.7787321291212801,0.8222224205498253,0.8041534061806193,0.6981786287023037,0.9218145706443993,7.755205465602446,8.417234580504955
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,34,211,179.9652217206683,3.388995429141353,0.01883139084729136,0.005608086351874014,0.06131149361990772,43051.5134017477,Model 3,0.04589052769577868,0.04657466631845844,0.03650511890994343,0.0564215858142315,0.046943125067066896,0.03721332673580656,0.05918839524757897,2.533934339097554,2.887463998430742
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,34,148,123.17408313299997,5.000210767610395,0.040594666024112436,0.016496127339391098,0.09644552937062467,35259.9760789163,Model 3,0.10693078264319451,0.10811780574047417,0.09581397594851566,0.1202479477043642,0.10759603021668651,0.08658572729325789,0.12984650769301348,0.8019510261908549,0.6670900843183621
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,34,148,123.17408313299997,116.9658786724192,0.9495981272791182,0.8945879719867715,0.976650073354092,35259.9760789163,Model 3,0.8667795461050205,0.8655932654486744,0.8490854052456882,0.8827763154624941,0.8599506867811888,0.707846049792073,1.0162537946561023,6.437496133170681,6.103617604187856
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_09,Kasungu,MWI_1_2,75,33.47083410082598,-12.998075222528772,34,148,123.17408313299997,1.207993692970381,0.009807206696769342,0.0022080501579034386,0.042446814313856475,35259.9760789163,Model 3,0.026289671251784965,0.02655634356234616,0.02027606025506899,0.033963443010580706,0.02623899184000978,0.019419896264607918,0.03548506958016385,2.5207195628451533,2.4541314374132193
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,34,30.691636660646967,16.21320946638796,0.5282614819683646,0.36542001515072187,0.6853026139319702,24824.0911273391,Model 3,0.646251036269017,0.6456807369798043,0.6076080539249238,0.6714115750714629,0.6601967585511124,0.4135177448219102,0.9119760985694044,3.752144437446429,3.3921277870458892
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,34,30.691636660646967,11.340508387475733,0.3694983266244844,0.20547435752521379,0.5704493740729991,24824.0911273391,Model 3,0.23689848551193982,0.23783266562488664,0.21679919167817088,0.26293434286794315,0.23884883225343717,0.16356058199660167,0.3265667902921586,0.7493664264421904,1.0577477904763735
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,34,30.691636660646967,3.1379188067832757,0.1022401914071509,0.056926245859649484,0.17686006383249323,24824.0911273391,Model 3,0.11685047821904312,0.11985539852633972,0.09308300522627427,0.14243957085087133,0.11888407573479956,0.08252579579959612,0.16667230884794276,2.5359202334638464,3.7035089541752497
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,38,33.942782618441775,9.492987445728454,0.27967617011372337,0.16389803224192045,0.4347170960144766,20347.986675015,Model 3,0.17980576128951312,0.17990760009747647,0.15362840009045348,0.19835885693547584,0.17911694392224226,0.1169457936770491,0.251140400131192,5.364022843858175,6.857777684908591
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,38,33.942782618441775,23.74649909829529,0.699603782201208,0.548412887032832,0.8170613732931248,20347.986675015,Model 3,0.7466687409030365,0.7457206169981138,0.720025643428044,0.7704498769959371,0.7301161082337501,0.5131510233392443,1.0011320315709864,9.659900527464885,12.799992375371279
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,38,33.942782618441775,0.7032960744180302,0.02072004768506857,0.003508421046972523,0.11280970908339741,20347.986675015,Model 3,0.07352549780745037,0.0750716117020001,0.060633521751439975,0.08968310125160023,0.0747556271163532,0.05048397262295953,0.10295396269174142,4.319867747359874,5.414780359643919
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,30,28.20376091336301,2.74792740432712,0.09743124020829241,0.03614268060610948,0.23708513852553648,16510.1079023525,Model 3,0.12965221733215426,0.1306586575055767,0.10922729738588942,0.14551239071974154,0.12882737812220485,0.08498616914092796,0.17990324145895076,2.2632419659091427,2.078305312687833
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,30,28.20376091336301,23.62356901782295,0.8376035058015984,0.7040232914560673,0.9179246315424591,16510.1079023525,Model 3,0.8271644596827834,0.8260020282544038,0.8056683085354219,0.8470005253936355,0.8268765257446445,0.6032524560944138,1.1579780445260024,1.326943625756904,0.9662244475925001
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_10,Nkhotakota,MWI_1_2,76,34.0524060649219,-12.832445474568253,6,30,28.20376091336301,1.8322644912129422,0.0649652539901092,0.03503644598017263,0.117350734255121,16510.1079023525,Model 3,0.043183322985062327,0.04467280468760773,0.03503116021834158,0.05319979368204603,0.04230805616199321,0.03190685875315685,0.06691618217265966,2.763394769457311,2.6616310095717415
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,43,39.92018067910669,28.3441203674267,0.7100198417253498,0.5423057246751339,0.8349787965396296,19727.5118654061,Model 3,0.653966102859546,0.653198604445733,0.6185739067566752,0.6880331437128567,0.6454972126498004,0.4869419329321893,0.9003512267138474,5.81755792239009,5.499881169176366
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,43,39.92018067910669,8.284279871567099,0.20752110162424442,0.08848921748895686,0.4139541077295885,19727.5118654061,Model 3,0.26319921590312106,0.26418175257985177,0.2313764573195234,0.291960834627609,0.2643657320441723,0.18839772868153784,0.3870831503801024,0.6100764277695478,0.6726226701500664
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,43,39.92018067910669,3.2917804401128934,0.08245905665040579,0.027341953631371034,0.2231886168706432,19727.5118654061,Model 3,0.08283468123733284,0.08111992379723815,0.06335663926154934,0.10947358895002593,0.08457464553916941,0.05446422705393622,0.11777407756961701,3.216230087143062,3.2282463614011707
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,46,42.22398514658245,2.3941840086635233,0.0567019905949665,0.015306627417327245,0.18860479014409748,16288.4777056737,Model 3,0.17105205528849915,0.17066501796157504,0.1500296263500665,0.19690672123135827,0.16854980201745529,0.13102254585006304,0.2216083380888798,0.9789012056878912,0.9065459406473846
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,46,42.22398514658245,35.12138575214446,0.8317875641112275,0.6978030137552153,0.9137132723518321,16288.4777056737,Model 3,0.779940961568964,0.7794608691093773,0.74880729163713,0.8064224332735914,0.7641347824850042,0.5683786351112822,0.9756444003419373,2.2128641959577666,1.8481170221630543
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,46,42.22398514658245,4.708415385774459,0.111510445293806,0.05109507315117171,0.2263234509656341,16288.4777056737,Model 3,0.04900698314253693,0.04859967479113733,0.0364183260856767,0.06482463871653876,0.048699988169434695,0.03355132831934614,0.0665898435337832,3.2718470304622977,3.344177558512415
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,36,32.26191192716219,1.4058512363966154,0.04357619100723509,0.005788422276977956,0.2628340606358983,13495.156581429,Model 3,0.12138054431653167,0.12071303591333908,0.10828707374610345,0.14062331546052464,0.12080681216685457,0.08984856670050667,0.16988222123462565,1.1199744263203404,1.0442797843899567
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,36,32.26191192716219,29.426779241875636,0.9121213680178831,0.7683958372354601,0.9701236826157481,13495.156581429,Model 3,0.8503068949719345,0.8507790188900297,0.8280413508232933,0.8664556081292409,0.8619028569338683,0.653431318436539,1.160306798831273,3.9518401996822865,3.7315651167781847
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_11,Ntchisi,MWI_1_2,77,33.8990139477213,-13.27701218954137,8,36,32.26191192716219,1.4292814488899355,0.04430244097488172,0.009876750036315902,0.1772403297007954,13495.156581429,Model 3,0.028312560711533756,0.02760703203923115,0.021448205715860185,0.03847663813084285,0.02868671405211181,0.019094435788353313,0.044448818039555596,2.6321605633215714,2.5685289781861655
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,16,97,91.81750708312492,61.893053035769,0.6740877094357998,0.5604314978112684,0.7703963258663905,47787.8775625038,Model 3,0.681402294774756,0.6841458610363603,0.6488768023406413,0.715242681663087,0.6880703079916757,0.5460808553720871,0.838200875437679,5.724957792894774,6.03505456672091
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,16,97,91.81750708312492,24.195716757000188,0.26351964375481396,0.19484946033179337,0.3459912386892257,47787.8775625038,Model 3,0.2491660277535482,0.24693171799021005,0.22603373522350662,0.27635282112617404,0.24727707112486674,0.2035894764586339,0.30369825548120555,7.854731783107841,8.783107881907942
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,16,97,91.81750708312492,5.728737290355738,0.062392646809386304,0.02145146715218546,0.16805286145922255,47787.8775625038,Model 3,0.06943167747169582,0.06859667172906875,0.051163328038236054,0.08583557154972715,0.06921583567110573,0.04870554996599765,0.09720391569472353,1.3388910892555614,1.2131978056440849
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,15,102,92.83007414099373,13.739343799331104,0.14800530890951658,0.08171846765802415,0.2532335504049301,39608.0971741745,Model 3,0.18626693988590004,0.1887584435845612,0.16640569632748198,0.21040032114965354,0.1884498199056756,0.1449046790578563,0.23628758011443296,6.867394376549626,7.078490635461032
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,15,102,92.83007414099373,78.18735873762151,0.8422632370073051,0.7496688242090779,0.9049505678799035,39608.0971741745,Model 3,0.7708325208172111,0.7685055751016876,0.7467805232381041,0.7917323479382692,0.7700779699268242,0.6393717805585802,0.9477982385220904,5.553201254739378,5.963637608511713
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,15,102,92.83007414099373,0.903371604041119,0.009731454083178314,0.001574874711730275,0.05769153454639188,39608.0971741745,Model 3,0.04290053929688887,0.04194831466636327,0.03248325618081866,0.053718699612561996,0.04247158409450744,0.031140529954615262,0.05881305679385968,4.725769426950977,4.871049471354075
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,15,67,62.24079539018409,2.6604878760552113,0.0427450815719298,0.011575591841094801,0.14549038627964073,33745.3706401572,Model 3,0.1325332236067976,0.13393345528421652,0.11631963937966049,0.1542618301892859,0.13514807924909222,0.09771115886060247,0.1653593365391985,1.2726329902136704,1.10326990301356
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,15,67,62.24079539018409,57.7761207671956,0.928267712599113,0.8187678119059488,0.9737307789556172,33745.3706401572,Model 3,0.8426182600204091,0.8428226101247281,0.8202767308616332,0.8603994354086617,0.8337503132986722,0.6694675478688379,1.0735590373927781,3.393998975537075,3.036602636651544
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_12,Dowa,MWI_1_2,78,33.74136484666604,-13.522446322462388,15,67,62.24079539018409,1.8041867469332782,0.028987205828957224,0.004325938540463482,0.1702043990700912,33745.3706401572,Model 3,0.024848516372793363,0.024380099033704652,0.018711529572239365,0.031884018500697095,0.024215909080859188,0.01795919317457769,0.03325305473952439,2.145919489094287,2.0833779169587583
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,33,127,109.6787181093609,56.25566621442657,0.5129132358962649,0.3883213014614796,0.6359208724239704,29977.9621101885,Model 3,0.5979982974726595,0.596853369273548,0.5712839713255538,0.6219441019338001,0.6146066356645058,0.4829343599438478,0.7112019977201591,0.4121361315136032,0.23070727614337438
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,33,127,109.6787181093609,42.95001637006971,0.39159845328648124,0.2694918754093146,0.5289689768029131,29977.9621101885,Model 3,0.2700747130315658,0.2702086747580676,0.24723936334942342,0.3000398736207677,0.27504181012701134,0.21432191246057342,0.33892279450669327,10.205954845799415,11.83652778328012
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,33,127,109.6787181093609,10.473035524864622,0.09548831081725385,0.04604004695102757,0.18760123544535295,29977.9621101885,Model 3,0.13192698949577458,0.13124945941744612,0.11269328634217643,0.14927843552591524,0.1344497243543954,0.09738655267967969,0.16195833377801766,13.051324045575942,17.97152688797822
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,36,176,153.63187612470398,20.725338566892624,0.13490259371739843,0.0828295031445474,0.21214080306270833,24526.1872424596,Model 3,0.15135843955432313,0.151857164805331,0.13672376767091987,0.1673673591716483,0.15098737827002046,0.1270705492722929,0.18014191286501297,7.377163621743252,7.91719013434381
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,36,176,153.63187612470398,127.25521394054908,0.8283125686576607,0.74319936360036,0.889413649244034,24526.1872424596,Model 3,0.77314856209328,0.7721705173320643,0.7504116542267716,0.7964080419705613,0.7643624814007726,0.6614728656780324,0.8824522103940293,8.539958297009155,9.092269826679505
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,36,176,153.63187612470398,5.65132361726227,0.0367848376249409,0.01750629364552416,0.0756587188713326,24526.1872424596,Model 3,0.07549299835239681,0.07522538575108595,0.06556091544147222,0.08908137558570038,0.07517086780354673,0.06104728373548697,0.09441989620248349,0.3651486670767024,0.2921267322849835
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,34,146,126.88738506529627,14.26495390564138,0.11242215999881022,0.06993491458500056,0.1758413678032147,20956.620651711,Model 3,0.10808714690716281,0.10829469720972645,0.09506481970759449,0.12127119883045848,0.10669101047120594,0.08682896242342371,0.13596936611090454,4.146345466933272,3.9961304460163842
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,34,146,126.88738506529627,109.54434703685303,0.8633194464562532,0.8006758643927157,0.9085246703079746,20956.620651711,Model 3,0.8479961404480448,0.8473515391842288,0.8323846576107818,0.8649061975662808,0.8299960427972141,0.7275451895053876,1.0161149969281487,3.4389307997880634,3.1336274456932625
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_13,Salima,MWI_1_2,79,34.45397644726398,-13.766929210379374,34,146,126.88738506529627,3.078084122801854,0.02425839354493649,0.006822463366867297,0.08255094689704244,20956.620651711,Model 3,0.04391671264479242,0.04438470959126359,0.03755724738613137,0.051282536014014765,0.042966404295876434,0.03673320369347202,0.058240563835006476,2.5928140107802466,2.61303789437262
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,18,69,57.67203284229199,38.23525686626715,0.6629774429977873,0.5520776197653618,0.7584340846248719,99550.2815733968,Model 3,0.5993536094676021,0.5999602732014588,0.5656879385651199,0.6304429942453438,0.614009106563806,0.46983738646739814,0.7984520962239513,2.3386774693773416,2.5283801897086713
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,18,69,57.67203284229199,17.969639462616225,0.311583250615691,0.2113271061954761,0.43327262524037224,99550.2815733968,Model 3,0.29921991801098663,0.30149589466372856,0.27403499698681016,0.33199231330310086,0.3091408791931856,0.2346806587742457,0.3818319542432452,0.5255286388681686,0.24178244817886413
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,18,69,57.67203284229199,1.4671365134086112,0.025439306386521757,0.007350378780373308,0.08426528413682427,99550.2815733968,Model 3,0.10142647252141127,0.10104456096470077,0.08202630587743129,0.12405912491015139,0.10307763542076549,0.07384504897455584,0.14073845483462583,9.404864136161159,10.956700677477297
MWI,nosex12m,MWI2004DHS,Y020_024,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,18,69,53.69421390289048,5.945826599768919,0.11073495945992129,0.061273029330845,0.19195968766631222,84199.5740245486,Model 3,0.14211742475375166,0.14293895593236589,0.12487265599960573,0.160116089783356,0.14279079714675452,0.10286010978661511,0.187195639193032,4.698001326053385,4.844777793161092
MWI,sexcohab,MWI2004DHS,Y020_024,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,18,69,53.69421390289048,46.26510849321835,0.8616404847064497,0.7683967399165416,0.9211942452726393,84199.5740245486,Model 3,0.8035123386570492,0.8039832015065574,0.7820856004767334,0.8251595613061751,0.8172982117227716,0.6320417650790123,1.0509351998008594,8.111783417421734,8.040486668010644
MWI,sexnonregplus,MWI2004DHS,Y020_024,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,18,69,53.69421390289048,1.4832788099032161,0.02762455583362899,0.0070622018711269914,0.10191160518311597,84199.5740245486,Model 3,0.05437023658919919,0.05358706385662699,0.042861952349323974,0.06789709951503795,0.05441031864005255,0.03789624069415522,0.07675087382442773,3.335067687929514,3.1970708328410087
MWI,nosex12m,MWI2004DHS,Y025_029,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,20,60,49.73715007851621,3.4022128227275763,0.06840385541505223,0.02367962768947285,0.1818646994590476,69344.5676283489,Model 3,0.10003601277507106,0.10025940372599662,0.08746173252033324,0.11364907357712545,0.10395069577430856,0.07767152721783524,0.13626246133491549,3.1140910564162114,2.9653751771977572
MWI,sexcohab,MWI2004DHS,Y025_029,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,20,60,49.73715007851621,44.25412978235502,0.889760062900557,0.7200192136056353,0.9620219270654483,69344.5676283489,Model 3,0.8687860382655473,0.8696792645154212,0.8526082475260077,0.8831123174372789,0.9005377236777639,0.6945878269340355,1.183508181258132,7.718516225460595,7.419154863476894
MWI,sexnonregplus,MWI2004DHS,Y025_029,MWI_5_14,Lilongwe,MWI_1_2,80,33.49846805273636,-14.043042744804868,20,60,49.73715007851621,2.0808074734336053,0.041836081684390736,0.010431390500231535,0.1531546518836472,69344.5676283489,Model 3,0.03117794895938161,0.03106226634049142,0.023439004985704472,0.039864521475853565,0.03159780999786102,0.02228721099969055,0.04522234475985612,3.9235913781229534,3.957354754690882
MWI,nosex12m,MWI2004DHS,Y015_019,MWI_5_15,Mchinji,MWI_1_2,81,33.02017291331871,-13.78077378384876,15,69,59.538412937090776,31.826287972344183,0.5345504927377278,0.42593022589643836,0.639989955058432,36202.7982499652,Model 3,0.546774317466695,0.543357068809945,0.508226128951292,0.5831074131486779,0.5602640552160572,0.4104278227508522,0.7208393349513118,2.8525112918064064,3.2602254697878568
MWI,sexcohab,MWI2004DHS,Y015_019,MWI_5_15,Mchinji,MWI_1_2,81,33.02017291331871,-13.78077378384876,15,69,59.538412937090776,19.536912508865733,0.32813962524511264,0.2430134880763279,0.42629244225418234,36202.7982499652,Model 3,0.3057062258131371,0.306376531512232,0.27264104810022716,0.34571082101675954,0.3144577928712096,0.2468519464787818,0.3921290548796874,2.062083160396369,1.7580905516018819
MWI,sexnonregplus,MWI2004DHS,Y015_019,MWI_5_15,Mchinji,MWI_1_2,81,33.02017291331871,-13.78077378384876,15,69,59.538412937090776,8.175212455880859,0.13730988201715952,0.07443428303031124,0.23955112451163535,36202.7982499652,Model 3,0.14751945672016775,0.14694061347105491,0.12203673745062196,0.1732034403263632,0.14680019842044034,0.10984474581865053,0.20239944961437034,6.439875733701804,7.183153321734905
