indicator,age_group,area_id,area_name,area_idx,area_id_aggr,area_sort_order,center_x,center_y,survey_id,n_clusters,n_observations,n_eff_kish,x_eff,estimate,ci_lower,ci_upper,n_observations_aggr,estimate_aggr,ci_lower_aggr,ci_upper_aggr,mean,median,lower,upper
sexcohab,Y015_024,MWI_5_11,Ntchisi,11,MWI_1_2,77,33.8990139477213,-13.27701218954137,MWI2015DHS,27,298,251.519879733034,130.93923036539368,0.520591972707581,0.46766613332714957,0.5730595813630959,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.5127092521514304,0.5126959167467872,0.45556042333843105,0.5699167276510104
sexcohab,Y015_024,MWI_5_12,Dowa,12,MWI_1_2,78,33.74136484666604,-13.522446322462388,MWI2015DHS,33,433,384.79125287657587,181.7664101042807,0.47237666850650417,0.4151069493351219,0.5303827511050329,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.47195219905739716,0.4719051460760196,0.42487123736891724,0.5192974997019936
sexcohab,Y015_024,MWI_5_13,Salima,13,MWI_1_2,79,34.45397644726398,-13.766929210379374,MWI2015DHS,29,371,325.6507716368036,154.59097670842314,0.47471398864313935,0.40226789384040734,0.5482403741933288,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.4744123997326905,0.47436541464646226,0.42372213727599495,0.5253651005173219
sexcohab,Y015_024,MWI_5_14,Lilongwe,14,MWI_1_2,80,33.49846805273636,-14.043042744804868,MWI2015DHS,23,293,283.0815104915257,156.7038885488379,0.5535645485173041,0.4750510063546628,0.6294938412670594,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.5412628669578303,0.5412790735402929,0.4869534603682953,0.5954822039485673
sexcohab,Y015_024,MWI_5_15,Mchinji,15,MWI_1_2,81,33.02017291331871,-13.78077378384876,MWI2015DHS,31,390,335.7503139486112,186.970478206761,0.5568735767001488,0.5022476236432537,0.610157833470638,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.54780731280042,0.5478575306968482,0.4970799484617606,0.598269232081511
sexcohab,Y015_024,MWI_5_16,Dedza,16,MWI_1_2,82,34.318377383724524,-14.239848948358318,MWI2015DHS,34,442,377.05247544023956,174.77300867085714,0.4635243634637205,0.40395717426539896,0.5241510037581906,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.4646467292616835,0.4645969460160325,0.41714509432502694,0.5124138866727052
sexcohab,Y015_024,MWI_5_17,Ntcheu,17,MWI_1_2,83,34.768812583096306,-14.823401860816109,MWI2015DHS,32,409,356.99700149527627,172.8058664750842,0.4840541118028711,0.41821370761740156,0.5504527707517148,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.4824784705562159,0.4824429047542906,0.4336622186154597,0.5315048177232158
sexcohab,Y015_024,MWI_5_18,Lilongwe City,18,MWI_1_2,84,33.78466792908087,-13.910102286606284,MWI2015DHS,14,213,210.3766269105535,69.60636910374585,0.3308655059544262,0.23074551154619904,0.4490673248514207,3646,0.4701683051803607,0.4381183061625269,0.5024662285921807,0.35448199213293696,0.35419448182423585,0.2953025403949912,0.4153033209586159
sexcohab,Y015_024,MWI_5_19,Mangochi,19,MWI_1_3,85,35.328070152406454,-14.141555840283553,MWI2015DHS,35,474,411.46341258473313,192.56433091783143,0.4679986726114474,0.42395224344238586,0.5125495394564257,4790,0.46323006521539806,0.44353135181582426,0.48304421727773317,0.4688506291554876,0.4688104634067372,0.4230841529685337,0.5148332060464577
sexcohab,Y015_024,MWI_5_20,Machinga,20,MWI_1_3,86,35.602032476938035,-14.909474153961227,MWI2015DHS,32,364,321.2638671467394,201.7138182570469,0.6278758331851642,0.5622708385617478,0.6890852877427694,4790,0.46323006521539806,0.44353135181582426,0.48304421727773317,0.6087728516141853,0.6089106144496503,0.5574869709164872,0.6592935697779755
sexcohab,Y015_024,MWI_5_21,Zomba,21,MWI_1_3,87,35.348680528401296,-15.440977985535987,MWI2015DHS,26,295,288.4601159414028,156.97209552940836,0.5441726147031548,0.4819381471821975,0.6050575391315751,4790,0.46323006521539806,0.44353135181582426,0.48304421727773317,0.5327350618432208,0.5327276746521066,0.4790609266562628,0.5864598483599918
sexcohab,Y015_024,MWI_5_22,Mulanje,22,MWI_1_3,88,35.54402218968039,-15.908156274932535,MWI2015DHS,33,346,285.8488031546754,137.76759424605925,0.4819596679280548,0.4260703802132462,0.5383040267571494,4790,0.46323006521539806,0.44353135181582426,0.48304421727773317,0.4801494814563924,0.4801024554505337,0.4263155664204482,0.5342542786344221
sexcohab,Y015_024,MWI_5_23,Phalombe,23,MWI_1_3,89,35.66749292862791,-15.69332650228596,MWI2015DHS,30,374,337.40742653013643,189.56781900195466,0.5618365338055856,0.5063139373117126,0.6158524520308527,4790,0.46323006521539806,0.44353135181582426,0.48304421727773317,0.5518341989511684,0.5518876930627776,0.5011754105282489,0.6022026851053472
