indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y020_024,33,198,172.32642419060713,0.07510642926897759,0.02168308841128802,0.042186223334341674,0.1302233557782001
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y020_024,32,157,138.94412298291974,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y020_024,33,198,172.32642419060713,0.15117069705303088,0.031896438138483654,0.09862088544515937,0.22474003923139163
eversex,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y025_029,33,140,122.91662822667925,0.9962073161622914,0.0037927293061701343,0.9734917174765134,0.9994679978452461
sex12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y025_029,33,147,129.25300942951284,0.90109562586719,0.022606749769233887,0.8471335551450515,0.9374162703329403
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y025_029,33,147,129.25300942951284,0.8758018819131123,0.028484878317535458,0.8084541838773787,0.9217616537463557
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y025_029,33,147,129.25300942951284,0.025293743954077758,0.012399868117917394,0.009590407931797303,0.06502165766181664
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y025_029,33,130,116.48428279373836,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y025_029,33,147,129.25300942951284,0.1834117916094692,0.046991503839887955,0.10828815865375198,0.29349805342718266
eversex,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_024,28,381,332.3073607897129,0.6804730708161061,0.026503902851683907,0.6264539178763786,0.7300467042886527
sex12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_024,28,384,335.06497524270753,0.5467564747866696,0.037646816880856804,0.47248397734552683,0.619004099128238
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_024,28,384,335.06497524270753,0.4006577927284408,0.03759341512789991,0.32969504178604153,0.47604698678650553
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_024,28,384,335.06497524270753,0.1460986820582287,0.017002092088079672,0.11581755999662777,0.18266137618662054
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_024,28,213,188.6173499173469,0.005565445604939594,0.005484612588009035,8.017558578467083e-4,0.03756874690132298
sti12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_024,28,384,335.06497524270753,0.043865874756495477,0.011114759769133732,0.02656691975693069,0.07160045264657602
eversex,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_019,28,203,173.37547935338645,0.46588271313835133,0.030168013999177463,0.4075022146333209,0.5252130192439761
sex12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_019,28,203,173.37547935338645,0.36292446275068735,0.044894048347077026,0.2802424595162991,0.45459350127675674
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_019,28,203,173.37547935338645,0.1957989841868682,0.03847178559795418,0.13105893028102064,0.282135537888135
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_019,28,203,173.37547935338645,0.16712547856381915,0.028690157770955998,0.1181447775702267,0.2310913473084369
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_019,28,78,67.7611664675096,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y015_019,28,203,173.37547935338645,0.02913153558621995,0.010772277743026816,0.01402384283449539,0.05953185733045244
eversex,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y020_024,28,178,158.96855954226797,0.9194880072296359,0.016302428702801273,0.8811953307303078,0.9461919867193156
sex12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y020_024,28,181,161.737664692591,0.7486038658029336,0.030669038979494537,0.6839053993465983,0.803857726615772
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y020_024,28,181,161.737664692591,0.6255925882129353,0.040677246632451966,0.5431362828034323,0.7013499448286596
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y020_024,28,181,161.737664692591,0.12301127758999825,0.020387201047662194,0.08829648892913172,0.16884689076726828
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y020_024,27,135,120.96740342711361,0.00852799854135161,0.008333746490993926,0.0012446817155629313,0.05603873151482955
sti12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y020_024,28,181,161.737664692591,0.06004416648561353,0.018757972070789844,0.03222788969965784,0.10916093188081878
eversex,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y025_029,27,134,113.60793847324533,0.985008407656698,0.01398739594336715,0.9112222514308106,0.9976280556425019
sex12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y025_029,27,139,117.52727628714199,0.8681231874261413,0.0316534395172585,0.7929114899321575,0.9188158312639927
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y025_029,27,139,117.52727628714199,0.8231310015539188,0.035463884262395884,0.742742448213728,0.8823775842366475
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y025_029,27,139,117.52727628714199,0.044992185872222396,0.014730541731665001,0.02349576771780705,0.08445484954039391
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y025_029,27,120,103.04870107812319,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_10,Nkhotakota,all,female,Y025_029,27,139,117.52727628714199,0.11684794658463928,0.02633293471017418,0.07427773800819613,0.17909590767273134
eversex,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_024,27,290,244.59587215947226,0.6529604186636698,0.02041688937027763,0.6119426324586386,0.6918260142354394
sex12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_024,27,298,251.519879733034,0.6080135897353436,0.023238142625188425,0.5616516916077672,0.6525057992613688
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_024,27,298,251.519879733034,0.520591972707581,0.02698662571677719,0.46766613332714957,0.5730595813630959
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_024,27,298,251.519879733034,0.08742161702776258,0.02315805333918625,0.051443150529139725,0.14472367245211695
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_024,27,174,150.20267835775113,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_024,27,298,251.519879733034,0.05911960153910041,0.014097874530720967,0.03682702255991649,0.09359528920079041
eversex,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_019,27,139,115.63732188951661,0.3477399047771629,0.03812238511860809,0.27719649908802324,0.4256634744985951
sex12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_019,27,140,116.59501648297531,0.32918528543046965,0.03868710344627736,0.25821836927971237,0.40890470620359387
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_019,27,140,116.59501648297531,0.22231935075728232,0.03866099278496101,0.1557137911970565,0.3070536056112562
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_019,27,140,116.59501648297531,0.10686593467318735,0.030633661863028454,0.05996138758515405,0.18330667952304414
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_019,20,41,36.52952096471186,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y015_019,27,140,116.59501648297531,0.027821350084973006,0.0187769227328708,0.007286697195627765,0.100373611159257
eversex,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y020_024,27,151,128.96677189239068,0.9298302719345194,0.01964545816189198,0.8801596348275154,0.9598528068368598
sex12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y020_024,27,158,134.94357306898564,0.8531295000842637,0.0306071406025397,0.7825512619039993,0.9036211943208343
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y020_024,27,158,134.94357306898564,0.7828012396031182,0.030140945549741047,0.7180102046076651,0.8361037330234652
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y020_024,27,158,134.94357306898564,0.07032826048114546,0.031679213891432426,0.02843447079725651,0.163555316420584
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y020_024,27,133,113.75849435022528,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y020_024,27,158,134.94357306898564,0.08663366406095807,0.02324435750813583,0.050632679162731245,0.1443403593243568
eversex,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y025_029,27,117,89.56228938635454,0.9897153742215988,0.0086783480498449,0.9476349114572503,0.9980496717098725
sex12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y025_029,27,128,99.50325892275359,0.9011225876210249,0.029088958603439678,0.8277672498485175,0.94529984901975594
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y025_029,27,128,99.50325892275359,0.879040615246722,0.031057337465578958,0.803906547891594,0.9279662675622766
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y025_029,27,128,99.50325892275359,0.022081972374302976,0.01246589187416943,0.007231124892460573,0.06542268238772611
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y025_029,27,112,88.17772576947475,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_11,Ntchisi,all,female,Y025_029,27,128,99.50325892275359,0.1098450828154679,0.03838651558682653,0.05407584638146506,0.21034050108089816
eversex,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_024,33,424,376.44174600646704,0.6234216115416457,0.02607710044607416,0.5711123447473461,0.6730038555104136
